Time, Counts, LTA, Delta, Yaw, Pitch
40996.218,1061,1172,111,24.19,24.19
41023.151,1061,1172,111,30.59,30.59
41036.079,1061,1172,111,25.15,25.15
41076.97,1061,1172,111,14.99,14.99
41085.944,1061,1172,111,18.79,18.79
41115.9,1060,1172,112,17.87,17.87
41119.852,1059,1172,113,22.32,22.32
41140.845,1059,1172,113,20.44,20.44
41159.798,1059,1172,113,19.9,19.9
41189.669,1060,1172,112,16.73,16.73
41208.617,1059,1172,113,16.73,16.73
41223.612,1058,1172,114,20.71,20.71
41244.522,1058,1172,114,19.31,19.31
41262.476,1058,1172,114,19.95,19.95
41281.456,1058,1172,114,20.18,20.18
41306.389,1058,1172,114,19.38,19.38
41323.343,1058,1172,114,20.82,20.82
41348.28,1058,1172,114,20.91,20.91
41363.243,1059,1172,113,20.36,20.36
41380.192,1059,1172,113,20.54,20.54
41402.134,1059,1172,113,21.36,21.36
41429.061,1058,1172,114,22.05,22.05
41450.005,1058,1172,114,21.64,21.64
41462.97,1059,1172,113,19.38,19.38
41487.883,1058,1172,114,18.99,18.99
41507.854,1058,1172,114,18.55,18.55
41520.818,1058,1172,114,17.94,17.94
41544.754,1058,1172,114,18.41,18.41
41563.706,1058,1172,114,17.81,17.81
41586.604,1058,1172,114,17.47,17.47
41602.596,1058,1172,114,18.75,18.75
41623.54,1059,1172,113,19.57,19.57
41642.49,1059,1172,113,18.39,18.39
41666.471,1059,1172,113,19.12,19.12
41684.431,1059,1172,113,20.55,20.55
41741.279,1059,1172,113,19.03,19.03
41789.149,1058,1172,114,20.27,20.27
41793.139,1059,1172,113,19.93,19.93
41797.126,1059,1172,113,19.68,19.68
41804.11,1058,1172,114,19.43,19.43
41816.079,1059,1172,113,17.88,17.88
41833.036,1059,1172,113,18.59,18.59
41847.0,1059,1172,113,18.8,18.8
41866.005,1059,1172,113,17.81,17.81
41885.95,1059,1172,113,15.91,15.91
41907.89,1060,1172,112,16.36,16.36
41925.843,1060,1172,112,16.94,16.94
41945.824,1060,1172,112,14.02,14.02
41965.736,1060,1172,112,13.25,13.25
41990.677,1060,1172,112,11.6,11.6
42006.63,1061,1172,111,13.45,13.45
42049.516,1061,1172,111,15.2,15.2
42057.49,1061,1172,111,15.58,15.58
42079.443,1060,1172,112,14.59,14.59
42088.408,1060,1172,112,17.24,17.24
42108.355,1061,1172,111,21.87,21.87
42126.306,1061,1172,111,21.68,21.68
42153.245,1062,1172,110,19.95,19.95
42169.195,1062,1172,110,13.29,13.29
42188.146,1062,1172,110,17.56,17.56
42209.086,1061,1172,111,24.86,24.86
42230.037,1061,1172,111,23.05,23.05
42247.987,1063,1172,109,20.72,20.72
42269.922,1064,1172,108,23.21,23.21
42294.893,1063,1172,109,24.13,24.13
42320.794,1062,1172,110,20.83,20.83
42355.696,1062,1172,110,18.67,18.67
42362.708,1063,1172,109,20.51,20.51
42371.65,1063,1172,109,27.99,27.99
42400.574,1062,1172,110,32.87,32.87
42413.573,1062,1172,110,21.51,21.51
42431.495,1064,1172,108,9.87,9.87
42451.437,1064,1172,108,14.86,14.86
42478.374,1062,1172,110,21.63,21.63
42490.332,1061,1172,111,30.43,30.43
42512.275,1063,1172,109,22.24,22.24
42533.219,1064,1172,108,22.12,22.12
42551.169,1063,1172,109,-5.78,-5.78
42572.114,1061,1172,111,1.35,1.35
42595.075,1060,1172,112,18.67,18.67
42610.014,1061,1172,111,26.78,26.78
42638.939,1062,1172,110,73.23,73.23
42656.897,1062,1172,110,87.79,87.79
42679.831,1062,1172,110,89.92,89.92
42700.806,1063,1172,109,90.0,90.0
42718.721,1065,1172,107,89.88,89.88
42738.668,1063,1172,109,79.42,79.42
42761.635,1061,1172,111,62.42,62.42
42788.542,1061,1172,111,81.1,81.1
42809.482,1062,1172,110,78.85,78.85
42826.433,1062,1172,110,47.51,47.51
42848.38,1060,1172,112,43.78,43.78
42868.325,1059,1172,113,47.73,47.73
42890.263,1059,1172,113,3.79,3.79
42910.21,1059,1172,113,11.79,11.79
42934.148,1058,1172,114,-12.01,-12.01
42956.087,1055,1172,117,-37.9,-37.9
42996.977,1055,1172,117,-51.29,-51.29
43002.997,1054,1172,118,-37.7,-37.7
43017.92,1052,1172,120,-20.74,-20.74
43042.856,1050,1172,122,-24.16,-24.16
43064.799,1050,1172,122,-35.07,-35.07
43084.745,1050,1172,122,-10.86,-10.86
43104.727,1049,1172,123,-12.68,-12.68
43124.635,1047,1172,125,-2.04,-2.04
43146.577,1047,1172,125,-24.27,-24.27
43171.513,1048,1172,124,-37.48,-37.48
43190.463,1046,1172,126,-19.44,-19.44
43210.416,1044,1172,128,-8.35,-8.35
43232.348,1044,1172,128,-1.41,-1.41
43251.297,1047,1172,125,-19.3,-19.3
43273.239,1047,1172,125,-49.58,-49.58
43299.173,1045,1172,127,-50.1,-50.1
43317.123,1044,1172,128,-41.13,-41.13
43357.017,1043,1172,129,-29.66,-29.66
43363.996,1045,1172,127,-31.71,-31.71
43382.945,1046,1172,126,-32.81,-32.81
43398.918,1045,1172,127,-32.98,-32.98
43426.83,1044,1172,128,-33.33,-33.33
43459.744,1045,1172,127,-28.15,-28.15
43474.703,1046,1172,126,-27.87,-27.87
43489.696,1045,1172,127,-30.55,-30.55
43507.611,1044,1172,128,-43.79,-43.79
43530.552,1044,1172,128,-30.44,-30.44
43555.487,1044,1172,128,-15.7,-15.7
43582.411,1044,1172,128,-15.27,-15.27
43602.363,1045,1172,127,-23.74,-23.74
43636.331,1046,1172,126,-29.65,-29.65
43645.306,1045,1172,127,-33.84,-33.84
43657.279,1044,1172,128,-27.0,-27.0
43690.292,1044,1172,128,-29.67,-29.67
43710.239,1044,1172,128,-31.72,-31.72
43726.162,1044,1172,128,-32.76,-32.76
43747.112,1043,1172,129,-34.9,-34.9
43766.065,1043,1172,129,-33.51,-33.51
43787.033,1043,1172,129,-33.93,-33.93
43809.961,1043,1172,129,-32.52,-32.52
43843.847,1044,1172,128,-33.75,-33.75
43852.858,1044,1172,128,-31.95,-31.95
43874.8,1044,1172,128,-32.79,-32.79
43894.746,1044,1172,128,-35.6,-35.6
43916.687,1043,1172,129,-32.85,-32.85
43940.625,1043,1172,129,-33.03,-33.03
43962.533,1044,1172,128,-34.78,-34.78
43981.483,1044,1172,128,-33.82,-33.82
44001.459,1043,1172,129,-36.16,-36.16
44022.369,1043,1172,129,-39.11,-39.11
44041.353,1043,1172,129,-35.82,-35.82
44067.286,1042,1172,130,-39.25,-39.25
44089.231,1043,1172,129,-38.19,-38.19
44109.171,1043,1172,129,-39.06,-39.06
44132.113,1042,1172,130,-39.02,-39.02
44150.034,1042,1172,130,-38.17,-38.17
44179.972,1042,1172,130,-38.62,-38.62
44197.935,1042,1172,130,-39.67,-39.67
44219.877,1042,1172,130,-39.99,-39.99
44238.802,1041,1172,131,-36.46,-36.46
44277.688,1040,1172,132,-39.65,-39.65
44287.663,1040,1172,132,-38.23,-38.23
44321.605,1040,1172,132,-37.17,-37.17
44326.555,1040,1172,132,-36.78,-36.78
44345.504,1040,1172,132,-38.06,-38.06
44367.479,1040,1172,132,-36.7,-36.7
44390.388,1041,1172,131,-36.43,-36.43
44408.371,1041,1172,131,-38.47,-38.47
44434.304,1041,1172,131,-36.29,-36.29
44454.25,1041,1172,131,-37.26,-37.26
44475.192,1040,1172,132,-39.36,-39.36
44496.109,1040,1172,132,-40.6,-40.6
44517.046,1040,1172,132,-39.82,-39.82
44538.024,1041,1172,131,-40.01,-40.01
44560.965,1040,1172,132,-38.21,-38.21
44581.872,1040,1172,132,-41.34,-41.34
44605.844,1040,1172,132,-38.71,-38.71
44638.719,1040,1172,132,-39.17,-39.17
44644.708,1040,1172,132,-39.56,-39.56
44674.662,1041,1172,131,-37.67,-37.67
44688.624,1040,1172,132,-37.79,-37.79
44711.536,1040,1172,132,-39.06,-39.06
44731.515,1041,1172,131,-42.27,-42.27
44754.417,1040,1172,132,-42.2,-42.2
44772.397,1040,1172,132,-42.11,-42.11
44804.286,1040,1172,132,-40.26,-40.26
44820.261,1040,1172,132,-40.98,-40.98
44842.176,1041,1172,131,-38.04,-38.04
44863.123,1041,1172,131,-39.71,-39.71
44883.102,1041,1172,131,-41.13,-41.13
44922.962,1040,1172,132,-37.82,-37.82
44937.937,1041,1172,131,-40.01,-40.01
44964.882,1041,1172,131,-40.58,-40.58
44970.865,1041,1172,131,-36.28,-36.28
44989.82,1041,1172,131,-39.1,-39.1
45012.72,1041,1172,131,-39.6,-39.6
45037.675,1041,1172,131,-37.48,-37.48
45059.596,1042,1172,130,-40.21,-40.21
45074.59,1041,1172,131,-39.92,-39.92
45098.54,1041,1172,131,-41.63,-41.63
45117.474,1041,1172,131,-38.31,-38.31
45139.508,1040,1172,132,-36.05,-36.05
45167.467,1041,1172,131,-39.62,-39.62
45184.384,1041,1172,131,-42.91,-42.91
45206.324,1040,1172,132,-42.04,-42.04
45226.269,1040,1172,132,-39.27,-39.27
45248.214,1040,1172,132,-41.81,-41.81
45266.163,1041,1172,131,-38.37,-38.37
45290.099,1042,1172,130,-40.35,-40.35
45312.042,1042,1172,130,-37.42,-37.42
45338.969,1042,1172,130,-38.8,-38.8
45355.923,1042,1172,130,-39.1,-39.1
45374.872,1042,1172,130,-43.53,-43.53
45397.817,1042,1172,130,-34.91,-34.91
45423.784,1042,1172,130,-38.35,-38.35
45443.689,1041,1172,131,-42.45,-42.45
45463.636,1041,1172,131,-41.37,-41.37
45484.578,1041,1172,131,-42.27,-42.27
45504.525,1042,1172,130,-39.94,-39.94
45527.469,1042,1172,130,-42.11,-42.11
45560.38,1042,1172,130,-41.16,-41.16
45571.348,1042,1172,130,-37.03,-37.03
45604.258,1042,1172,130,-38.06,-38.06
45612.236,1042,1172,130,-50.39,-50.39
45632.189,1042,1172,130,-51.18,-51.18
45654.125,1042,1172,130,-49.69,-49.69
45682.088,1042,1172,130,-40.16,-40.16
45700.002,1042,1172,130,-30.96,-30.96
45718.951,1042,1172,130,-27.43,-27.43
45742.888,1043,1172,129,-22.39,-22.39
45761.836,1044,1172,128,-16.16,-16.16
45784.775,1044,1172,128,-4.28,-4.28
45809.749,1044,1172,128,-2.26,-2.26
45828.659,1044,1172,128,5.79,5.79
45855.591,1044,1172,128,10.47,10.47
45871.543,1044,1172,128,6.77,6.77
45919.414,1044,1172,128,-10.39,-10.39
45923.44,1044,1172,128,-36.25,-36.25
45939.366,1044,1172,128,-44.97,-44.97
45950.334,1044,1172,128,-34.51,-34.51
45980.252,1043,1172,129,-13.0,-13.0
46000.205,1044,1172,128,14.62,14.62
46018.151,1044,1172,128,23.7,23.7
46041.089,1044,1172,128,10.31,10.31
46067.025,1044,1172,128,-71.32,-71.32
46086.971,1044,1172,128,-70.3,-70.3
46113.894,1044,1172,128,59.19,59.19
46133.846,1043,1172,129,88.87,88.87
46148.843,1044,1172,128,86.15,86.15
46169.751,1047,1172,125,71.77,71.77
46201.66,1049,1172,123,13.9,13.9
46222.604,1047,1172,125,-18.5,-18.5
46244.545,1047,1172,125,1.22,1.22
46251.563,1047,1172,125,19.72,19.72
46270.477,1049,1172,123,10.52,10.52
46291.42,1050,1172,122,-1.29,-1.29
46310.404,1050,1172,122,-16.56,-16.56
46333.316,1050,1172,122,-3.93,-3.93
46355.251,1050,1172,122,3.09,3.09
46376.262,1051,1172,121,16.28,16.28
46389.162,1051,1172,121,13.33,13.33
46413.094,1053,1172,119,7.17,7.17
46433.041,1054,1172,118,21.34,21.34
46452.987,1055,1172,117,19.05,19.05
46473.939,1054,1172,118,13.78,13.78
46493.88,1056,1172,116,16.58,16.58
46510.833,1058,1172,114,12.71,12.71
46536.766,1057,1172,115,16.27,16.27
46554.726,1058,1172,114,19.91,19.91
46575.663,1059,1172,113,14.34,14.34
46593.612,1060,1172,112,23.28,23.28
46613.558,1060,1172,112,23.64,23.64
46636.504,1060,1172,112,13.4,13.4
46653.471,1062,1172,110,30.64,30.64
46677.428,1063,1172,109,37.35,37.35
46700.328,1062,1172,110,29.7,29.7
46738.23,1062,1172,110,29.03,29.03
46766.156,1063,1172,109,27.07,27.07
46772.133,1063,1172,109,20.75,20.75
46777.12,1062,1172,110,27.82,27.82
46796.071,1062,1172,110,22.57,22.57
46837.958,1061,1172,111,18.26,18.26
46842.98,1063,1172,109,20.95,20.95
46858.942,1064,1172,108,22.21,22.21
46883.835,1063,1172,109,23.1,23.1
46894.807,1064,1172,108,24.63,24.63
46913.756,1064,1172,108,22.42,22.42
46934.699,1064,1172,108,22.89,22.89
46955.643,1064,1172,108,26.9,26.9
46974.609,1064,1172,108,30.06,30.06
47001.524,1064,1172,108,27.16,27.16
47022.503,1065,1172,107,26.48,26.48
47040.419,1065,1172,107,24.07,24.07
47059.367,1064,1172,108,22.35,22.35
47078.319,1064,1172,108,23.75,23.75
47106.241,1065,1172,107,23.5,23.5
47120.205,1065,1172,107,21.91,21.91
47142.144,1065,1172,107,18.39,18.39
47165.09,1064,1172,108,23.15,23.15
47186.1,1063,1172,109,21.71,21.71
47225.924,1063,1172,109,21.89,21.89
47234.897,1064,1172,108,22.44,22.44
47247.862,1065,1172,107,20.18,20.18
47266.812,1064,1172,108,21.42,21.42
47282.768,1064,1172,108,21.57,21.57
47304.709,1065,1172,107,22.98,22.98
47322.66,1064,1172,108,22.96,22.96
47349.652,1064,1172,108,23.3,23.3
47366.546,1064,1172,108,22.49,22.49
47386.495,1065,1172,107,21.43,21.43
47405.439,1065,1172,107,21.79,21.79
47426.383,1065,1172,107,22.08,22.08
47447.342,1064,1172,108,22.26,22.26
47481.236,1064,1172,108,22.27,22.27
47496.22,1064,1172,108,20.91,20.91
47526.116,1064,1172,108,22.23,22.23
47532.102,1063,1172,109,24.22,24.22
47547.063,1064,1172,108,23.65,23.65
47567.045,1064,1172,108,22.88,22.88
47586.955,1065,1172,107,22.18,22.18
47606.9,1065,1172,107,22.54,22.54
47626.846,1065,1172,107,23.06,23.06
47652.782,1065,1172,107,21.07,21.07
47676.716,1065,1172,107,20.1,20.1
47688.687,1064,1172,108,21.94,21.94
47708.636,1063,1172,109,21.27,21.27
47728.576,1063,1172,109,22.3,22.3
47749.526,1063,1172,109,21.11,21.11
47767.514,1063,1172,109,19.96,19.96
47787.418,1063,1172,109,21.07,21.07
47807.364,1063,1172,109,21.39,21.39
47835.293,1064,1172,108,22.49,22.49
47853.245,1064,1172,108,21.31,21.31
47871.193,1064,1172,108,21.47,21.47
47890.143,1064,1172,108,22.14,22.14
47909.092,1064,1172,108,22.95,22.95
47931.033,1064,1172,108,25.83,25.83
47950.98,1065,1172,107,23.08,23.08
47969.932,1065,1172,107,21.55,21.55
47997.858,1065,1172,107,21.62,21.62
48012.817,1065,1172,107,23.52,23.52
48036.756,1066,1172,106,22.51,22.51
48054.703,1066,1172,106,21.23,21.23
48074.649,1065,1172,107,22.44,22.44
48117.538,1065,1172,107,22.81,22.81
48122.546,1065,1172,107,19.5,19.5
48162.453,1065,1172,107,20.19,20.19
48169.433,1065,1172,107,22.34,22.34
48179.406,1065,1172,107,20.99,20.99
48197.322,1065,1172,107,22.17,22.17
48215.273,1065,1172,107,21.39,21.39
48247.187,1064,1172,108,21.66,21.66
48266.138,1064,1172,108,21.94,21.94
48278.104,1064,1172,108,22.69,22.69
48301.084,1063,1172,109,21.78,21.78
48322.988,1063,1172,109,20.46,20.46
48337.95,1063,1172,109,21.54,21.54
48358.889,1063,1172,109,19.79,19.79
48381.83,1063,1172,109,19.84,19.84
48400.777,1064,1172,108,17.12,17.12
48420.724,1064,1172,108,15.46,15.46
48439.672,1064,1172,108,20.1,20.1
48458.621,1064,1172,108,20.99,20.99
48494.533,1064,1172,108,22.5,22.5
48503.503,1064,1172,108,24.89,24.89
48520.458,1064,1172,108,24.0,24.0
48549.381,1064,1172,108,20.55,20.55
48565.337,1065,1172,107,19.75,19.75
48582.291,1065,1172,107,19.56,19.56
48607.229,1066,1172,106,19.35,19.35
48627.245,1067,1172,105,18.38,18.38
48649.122,1067,1172,105,13.45,13.45
48668.064,1067,1172,105,12.33,12.33
48687.014,1067,1172,105,5.02,5.02
48706.959,1067,1172,105,1.07,1.07
48727.902,1066,1172,106,2.49,2.49
48763.805,1065,1172,107,12.24,12.24
48777.768,1065,1172,107,16.17,16.17
48808.685,1066,1172,106,17.81,17.81
48816.699,1066,1172,106,13.83,13.83
48828.633,1067,1172,105,10.39,10.39
48848.579,1066,1172,106,25.31,25.31
48870.52,1065,1172,107,32.91,32.91
48891.465,1066,1172,106,44.51,44.51
48911.41,1068,1172,104,35.45,35.45
48932.355,1068,1172,104,15.95,15.95
48951.311,1067,1172,105,39.85,39.85
48978.235,1066,1172,106,46.25,46.25
48997.197,1066,1172,106,54.25,54.25
49013.14,1066,1172,106,58.01,58.01
49035.08,1066,1172,106,71.11,71.11
49062.008,1065,1172,107,78.6,78.6
49079.959,1064,1172,108,87.76,87.76
49103.898,1065,1172,107,89.74,89.74
49124.895,1065,1172,107,88.97,88.97
49142.795,1066,1172,106,89.18,89.18
49162.739,1066,1172,106,86.24,86.24
49184.684,1066,1172,106,81.47,81.47
49204.632,1066,1172,106,80.33,80.33
49225.569,1065,1172,107,73.38,73.38
49243.521,1064,1172,108,87.89,87.89
49274.447,1063,1172,109,55.13,55.13
49291.394,1062,1172,110,63.95,63.95
49312.347,1063,1172,109,67.1,67.1
49333.285,1062,1172,110,39.27,39.27
49362.205,1060,1172,112,12.38,12.38
49397.111,1058,1172,114,16.89,16.89
49405.126,1057,1172,115,20.24,20.24
49440.997,1056,1172,116,25.62,25.62
49446.977,1056,1172,116,15.23,15.23
49463.932,1054,1172,118,5.55,5.55
49483.88,1051,1172,121,1.9,1.9
49505.82,1050,1172,122,3.96,3.96
49523.777,1050,1172,122,1.34,1.34
49549.71,1051,1172,121,-10.99,-10.99
49564.667,1050,1172,122,-21.77,-21.77
49587.603,1049,1172,123,-29.09,-29.09
49607.549,1048,1172,124,-30.11,-30.11
49629.494,1048,1172,124,-30.42,-30.42
49656.421,1048,1172,124,-21.09,-21.09
49679.36,1047,1172,125,-13.45,-13.45
49693.358,1047,1172,125,-16.66,-16.66
49715.296,1047,1172,125,-18.32,-18.32
49735.207,1047,1172,125,-3.79,-3.79
49758.145,1047,1172,125,-1.64,-1.64
49774.102,1048,1172,124,-15.73,-15.73
49802.033,1049,1172,123,-7.7,-7.7
49838.929,1049,1172,123,-12.67,-12.67
49844.915,1048,1172,124,-11.49,-11.49
49863.864,1049,1172,123,-15.61,-15.61
49886.804,1049,1172,123,-17.19,-17.19
49905.75,1049,1172,123,-19.16,-19.16
49930.688,1048,1172,124,-26.63,-26.63
49949.635,1047,1172,125,-17.38,-17.38
49972.572,1048,1172,124,-25.48,-25.48
49993.515,1048,1172,124,-21.31,-21.31
50012.464,1048,1172,124,-18.77,-18.77
50044.379,1049,1172,123,-22.13,-22.13
50060.341,1049,1172,123,-23.18,-23.18
50086.267,1048,1172,124,-21.35,-21.35
50099.245,1047,1172,125,-26.28,-26.28
50122.172,1048,1172,124,-27.41,-27.41
50141.12,1048,1172,124,-24.84,-24.84
50170.045,1047,1172,125,-23.98,-23.98
50187.001,1047,1172,125,-23.37,-23.37
50205.951,1047,1172,125,-22.67,-22.67
50226.891,1047,1172,125,-21.58,-21.58
50248.832,1046,1172,126,-22.0,-22.0
50271.77,1046,1172,126,-20.58,-20.58
50297.705,1046,1172,126,-22.44,-22.44
50317.655,1046,1172,126,-22.84,-22.84
50336.658,1046,1172,126,-21.42,-21.42
50358.541,1045,1172,127,-20.75,-20.75
50380.479,1045,1172,127,-22.97,-22.97
50395.44,1045,1172,127,-26.43,-26.43
50424.366,1045,1172,127,-21.7,-21.7
50446.306,1045,1172,127,-21.69,-21.69
50465.258,1046,1172,126,-23.36,-23.36
50488.192,1046,1172,126,-22.4,-22.4
50507.141,1045,1172,127,-24.39,-24.39
50527.093,1045,1172,127,-24.43,-24.43
50554.04,1045,1172,127,-24.96,-24.96
50574.966,1045,1172,127,-22.74,-22.74
50592.913,1046,1172,126,-25.63,-25.63
50614.853,1047,1172,125,-24.27,-24.27
50647.77,1046,1172,126,-23.04,-23.04
50683.708,1046,1172,126,-25.95,-25.95
50691.651,1046,1172,126,-26.35,-26.35
50700.624,1046,1172,126,-25.62,-25.62
50723.562,1046,1172,126,-23.15,-23.15
50744.507,1046,1172,126,-25.03,-25.03
50766.447,1045,1172,127,-29.46,-29.46
50790.391,1045,1172,127,-29.35,-29.35
50808.34,1045,1172,127,-26.15,-26.15
50839.257,1045,1172,127,-28.33,-28.33
50852.218,1045,1172,127,-26.66,-26.66
50872.165,1045,1172,127,-24.98,-24.98
50894.105,1044,1172,128,-24.91,-24.91
50919.041,1045,1172,127,-24.2,-24.2
50937.992,1045,1172,127,-22.73,-22.73
50957.94,1045,1172,127,-23.94,-23.94
50979.877,1045,1172,127,-26.07,-26.07
51005.807,1045,1172,127,-24.99,-24.99
51022.763,1046,1172,126,-23.07,-23.07
51040.713,1046,1172,126,-24.08,-24.08
51065.687,1045,1172,127,-25.25,-25.25
51086.591,1046,1172,126,-26.08,-26.08
51108.537,1046,1172,126,-26.21,-26.21
51140.446,1045,1172,127,-26.28,-26.28
51150.42,1046,1172,126,-23.48,-23.48
51171.365,1046,1172,126,-28.39,-28.39
51195.302,1046,1172,126,-23.8,-23.8
51213.253,1045,1172,127,-23.3,-23.3
51239.221,1046,1172,126,-25.62,-25.62
51256.137,1046,1172,126,-22.06,-22.06
51282.068,1047,1172,125,-21.19,-21.19
51323.987,1047,1172,125,-20.48,-20.48
51328.942,1046,1172,126,-21.88,-21.88
51355.87,1046,1172,126,-25.88,-25.88
51366.841,1046,1172,126,-22.69,-22.69
51385.79,1045,1172,127,-22.71,-22.71
51408.734,1044,1172,128,-19.24,-19.24
51432.669,1045,1172,127,-22.17,-22.17
51449.624,1046,1172,126,-24.08,-24.08
51471.563,1045,1172,127,-22.71,-22.71
51493.502,1045,1172,127,-21.47,-21.47
51515.443,1045,1172,127,-23.24,-23.24
51540.38,1046,1172,126,-20.81,-20.81
51560.328,1045,1172,127,-19.82,-19.82
51579.274,1046,1172,126,-23.61,-23.61
51603.209,1046,1172,126,-21.3,-21.3
51623.155,1046,1172,126,-23.33,-23.33
51643.102,1046,1172,126,-18.01,-18.01
51669.034,1046,1172,126,-14.45,-14.45
51685.988,1047,1172,125,-20.04,-20.04
51706.933,1047,1172,125,-23.58,-23.58
51746.825,1046,1172,126,-19.04,-19.04
51772.755,1045,1172,127,-18.18,-18.18
51776.78,1046,1172,126,-15.59,-15.59
51796.692,1046,1172,126,-19.52,-19.52
51818.632,1047,1172,125,-21.35,-21.35
51835.588,1047,1172,125,-18.28,-18.28
51858.525,1047,1172,125,-21.91,-21.91
51878.472,1047,1172,125,-16.3,-16.3
51906.401,1047,1172,125,-17.03,-17.03
51926.389,1046,1172,126,-23.56,-23.56
51960.262,1045,1172,127,-23.56,-23.56
51964.25,1045,1172,127,-27.58,-27.58
52003.14,1045,1172,127,-18.34,-18.34
52008.125,1044,1172,128,-12.62,-12.62
52032.115,1044,1172,128,-5.82,-5.82
52055.003,1045,1172,127,-4.28,-4.28
52072.956,1045,1172,127,0.73,0.73
52094.894,1045,1172,127,2.8,2.8
52111.848,1045,1172,127,9.84,9.84
52133.789,1047,1172,125,18.08,18.08
52153.75,1047,1172,125,28.96,28.96
52181.664,1047,1172,125,43.25,43.25
52200.632,1048,1172,124,47.51,47.51
52222.551,1049,1172,123,55.86,55.86
52243.497,1049,1172,123,61.52,61.52
52262.449,1049,1172,123,62.63,62.63
52282.392,1049,1172,123,64.36,64.36
52308.405,1049,1172,123,58.18,58.18
52331.28,1048,1172,124,2.0,2.0
52350.212,1047,1172,125,-77.77,-77.77
52369.164,1046,1172,126,47.58,47.58
52389.142,1046,1172,126,70.91,70.91
52429.998,1047,1172,125,82.34,82.34
52436.979,1048,1172,124,76.28,76.28
52452.936,1048,1172,124,76.13,76.13
52480.861,1048,1172,124,74.19,74.19
52495.823,1049,1172,123,67.6,67.6
52517.764,1050,1172,122,68.47,68.47
52537.766,1052,1172,120,71.94,71.94
52559.649,1053,1172,119,68.78,68.78
52597.554,1054,1172,118,56.33,56.33
52610.514,1055,1172,117,38.59,38.59
52650.416,1056,1172,116,24.0,24.0
52654.433,1055,1172,117,14.54,14.54
52666.364,1054,1172,118,14.57,14.57
52679.331,1055,1172,117,16.24,16.24
52702.269,1056,1172,116,14.0,14.0
52726.205,1056,1172,116,7.78,7.78
52743.158,1056,1172,116,15.29,15.29
52763.105,1055,1172,117,13.53,13.53
52789.038,1056,1172,116,10.5,10.5
52805.994,1057,1172,115,14.58,14.58
52822.948,1057,1172,115,15.72,15.72
52843.894,1057,1172,115,12.85,12.85
52863.837,1058,1172,114,12.9,12.9
52883.783,1059,1172,113,23.52,23.52
52904.738,1059,1172,113,21.4,21.4
52924.673,1058,1172,114,36.29,36.29
52943.623,1058,1172,114,18.29,18.29
52966.565,1060,1172,112,17.39,17.39
52985.513,1061,1172,111,3.1,3.1
53008.489,1061,1172,111,-6.37,-6.37
53032.385,1057,1172,115,-31.02,-31.02
53053.33,1055,1172,117,-15.81,-15.81
53064.3,1055,1172,117,-6.96,-6.96
53084.246,1055,1172,117,-8.61,-8.61
53109.186,1056,1172,116,-2.44,-2.44
53128.132,1055,1172,117,-1.39,-1.39
53153.065,1053,1172,119,0.0,0.0
53173.01,1053,1172,119,-10.14,-10.14
53185.975,1054,1172,118,5.68,5.68
53207.915,1054,1172,118,-1.18,-1.18
53240.827,1053,1172,119,8.0,8.0
53246.851,1053,1172,119,3.76,3.76
53282.716,1054,1172,118,1.88,1.88
53292.693,1055,1172,117,3.71,3.71
53311.64,1054,1172,118,3.39,3.39
53327.598,1054,1172,118,4.08,4.08
53348.54,1055,1172,117,12.74,12.74
53366.491,1057,1172,115,10.35,10.35
53397.408,1058,1172,114,-8.58,-8.58
53407.381,1057,1172,115,8.05,8.05
53428.325,1055,1172,117,14.32,14.32
53452.338,1057,1172,115,-8.42,-8.42
53471.219,1056,1172,116,26.68,26.68
53490.161,1057,1172,115,-12.68,-12.68
53507.115,1057,1172,115,4.97,4.97
53529.057,1059,1172,113,-6.06,-6.06
53549.012,1060,1172,112,9.23,9.23
53566.956,1055,1172,117,3.58,3.58
53590.89,1059,1172,113,10.42,10.42
53607.881,1061,1172,111,3.29,3.29
53639.774,1060,1172,112,6.9,6.9
53649.734,1061,1172,111,1.7,1.7
53670.682,1061,1172,111,3.58,3.58
53691.623,1060,1172,112,3.43,3.43
53728.523,1060,1172,112,1.07,1.07
53732.546,1061,1172,111,1.3,1.3
53749.468,1061,1172,111,0.43,0.43
53771.409,1061,1172,111,7.58,7.58
53795.348,1061,1172,111,7.16,7.16
53816.338,1061,1172,111,6.73,6.73
53835.24,1062,1172,110,1.5,1.5
53851.195,1061,1172,111,5.71,5.71
53880.116,1060,1172,112,3.21,3.21
53893.082,1059,1172,113,9.8,9.8
53919.014,1060,1172,112,8.26,8.26
53932.978,1061,1172,111,6.74,6.74
53949.93,1061,1172,111,0.64,0.64
53966.885,1060,1172,112,0.21,0.21
53999.866,1060,1172,112,-0.86,-0.86
54014.762,1061,1172,111,2.36,2.36
54034.705,1061,1172,111,3.83,3.83
54052.657,1061,1172,111,1.27,1.27
54073.626,1061,1172,111,2.56,2.56
